sentence_id,sqs,per:title,per:founded_org,per:place_of_birth,per:children,per:cause_of_death,per:top_member_employee_of_org,per:employee_or_member_of,per:spouse,org:alternate_names,per:age,org:subsidiaries,per:place_of_death,per:schools_attended,org:place_of_headquarters,per:charges,per:places_of_residence,none,term1,b1,e1,term2,b2,e2,sentence
UAD-A-0120,0.6219610181,0,0,0,0,0,0.2280034589,0.2280034589,0,0,0,0,0,0,0,0,0,0.7719965411,Ron Paul,41,43,Pennsylvania,15,16,"And while it was superfluous in determining that party 's nominee , 220 , 000 Pennsylvania Republicans ( out of their total turnout of 807 , 000 ) were moved to cast ballots for Mike Huckabee or , more numerously , Ron Paul ."
UAD-A-0122,0.3622038841,0,0,0,0,0,0.1659184936,0.5389955085,0,0,0,0,0,0,0,0,0.0800581989,0.3809462926,Andy,0,1,New York,15,17,Andy Pettitte ( 7-7 ) allowed one run and six hits in seven innings as New York won its third straight .
UAD-A-0123,0.641910828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561663212,0,0.8166520285,0.1820439847,Yves Saint Laurent,6,9,Paris,22,23,"An enthusiastic patron of both was Yves Saint Laurent , who put several of Francois ' sheep in the library of his Paris duplex and hung the walls with Claude 's lily-motif mirrors ."
UAD-A-0124,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Angela Robinson,0,2,"San Francisco , California",9,13,"Angela Robinson ( born February 14 , 1971 in San Francisco , California ) is an American film director , and graduate of Brown University and New York University ."
UAD-A-0126,0.4844860241,0,0.5483298505,0,0,0,0.5210809772,0.5210809772,0,0,0,0,0,0,0,0,0,0.0070461658,Rupert Murdoch,36,38,News Corp,39,41,An Internet entrepreneur who last month bid for a stake in Dow Jones & amp ; Co. on Friday made a new offer aimed at helping controlling family shareholders find an alternative to an offer from Rupert Murdoch 's News Corp .
UAD-A-0128,0.4133890134,0,0,0.3473411515,0,0,0,0,0,0,0,0,0,0,0,0,0.0794019764,0.5732568721,Anna Chakvetadze,0,2,Russia,3,4,"Anna Chakvetadze , Russia , 1 , 650. 12 ."
UAD-A-0131,0.5473633728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302267557,0.697732443,Anna Nicole Smith,17,20,Bahamas,15,16,"Anna Nicole Smith 's mother visits her granddaughter , with custody claims pending NASSAU , Bahamas -- Anna Nicole Smith 's mother wept after making a brief first visit to the 5-month-old daughter of the former Playboy Playmate ."
UAD-A-0132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Annette Sekrève,0,2,Hague,6,7,"Annette Sekrève was born in the Hague , the daughter of Ulrich Sekrève and Jolanda de Haan ."
UAD-A-0133,0.8565028652,0,0,0.9413472656,0,0,0,0,0,0.0586527344,0,0,0,0,0,0,0.0717284487,0,Anri Sala,0,2,"Tirana , Albania",6,9,"Anri Sala ( born 1974 , Tirana , Albania ) is a contemporary artist ."
UAD-A-0134,0.3458892073,0,0,0.0857843126,0,0,0.6079088593,0.6079088593,0,0,0,0.0774526639,0,0,0.244065195,0.0779756024,0.3099099824,0.0807641858,Walter Veltroni,33,35,Rome,31,32,"( ANSA ) - Rome , June 22 - A real risk exists that none of the 'Goals of the Millenium ' set by the United Nations will be reached , Rome mayor Walter Veltroni said on Friday ."
UAD-A-0135,0.983631307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0426527822,0,Anya Epstein,0,2,New York,8,10,"Anya Epstein ( born 10 July 1970 in New York , New York ) is an American television writer ."
UAD-A-0136,0.8631814473,0,0.1920681951,0,0,0,0.9441545188,0.9441545188,0,0,0,0,0,0,0,0,0,0,Steve Jobs,34,36,Apple,20,21,"Any discussion of Apple 's hardware without a focus on style , negates one of the most important aspects of Apple 's success as well as the one of the driving tenets of CEO Steve Jobs ' philosophy ."
UAD-A-0137,0.204120368,0,0,0.0599655623,0,0,0,0.0503095117,0,0.0720259236,0,0,0,0,0.2182070879,0,0.3425277458,0.316929731,Ronnie,15,16,London,13,14,"Apart from appearing regularly under his own name at jazz clubs such as London 's Ronnie Scott's , Griffin became the `` first choice '' sax player for visiting US musicians touring the continent during the 60s and 70s ."
UAD-A-0138,0.30117937,0,0,0,0,0,0,0,0,0,0,0.1259773851,0,0,0.5319617003,0.0715849665,0.0653314167,0.2051445313,Vincenzo Bellini,16,18,Catania,8,9,Apart from the University and the Scuola Superiore Catania is base of the prestigious Istituto Musicale Vincenzo Bellini an advanced institute of musical studies ( Conservatory ) and the Accademia di Belle Arti an advanced institute of artistic studies .
UAD-A-0139,0.7339247524,0.0514278092,0,0,0,0,0.8421256875,0.8750960705,0,0,0,0,0,0,0,0,0,0.1249039295,Jean-Cyril Spinetta,32,34,Air France-KLM,3,5,"A plan by Air France-KLM to take over failing Alitalia is `` in jeopardy '' after the breakdown of talks with the Italian carrier 's unions , the European giant 's chairman Jean-Cyril Spinetta said Wednesday ."
UAD-A-0140,0.8650885155,0,0,0.067424926,0,0,0,0,0,0,0,0,0,0,0,0,0.067424926,0.932575074,Jim,23,24,New York City,6,9,"Appearances in London , Toronto , New York City , Los Angeles , and Austin , Texas brought them to the attention of Jim Kerr who personally invited the band to support Simple Minds on the Australian leg of their world tour that May ."
UAD-A-0141,0.3595253304,0,0,0,0,0,0.2920347483,0.2920347483,0,0,0,0,0,0,0.1215453461,0,0.1194659814,0.5535769436,David Miliband,13,15,London,9,10,"Appearing with Rice at a joint news conference in London , Foreign Secretary David Miliband of Britain signaled the growing frustration felt in Europe over the Afghan government 's inability to confront the Taliban or to halt opium production ."
UAD-A-0142,0.8372189529,0,0.2693215733,0,0,0,0.9335705956,0.9335705956,0,0.0025052743,0,0.0025052743,0,0,0,0,0,0,Steve Jobs,3,5,Apple,0,1,Apple chief executive Steve Jobs also revealed Apple is out to seize market share from Microsoft 's dominant Internet Explorer with a Safari web browser that works with Windows XP and Vista operating systems .
UAD-A-0143,0.794428718,0,0.2301978479,0,0,0,0.9018908452,0.9018908452,0,0,0,0,0,0,0,0,0,0,Steve Jobs,3,5,Apple,0,1,Apple chief executive Steve Jobs said it was n't unfettering iPhones completely and that software creations would be vetted before being made available exclusively at a newly-launched online App Store .
UAD-A-0144,0.7811363738,0,0.1471817584,0,0,0,0.9066512226,0.9066512226,0,0.0315721496,0,0,0,0,0,0.0617766278,0,0,Steve Jobs,3,5,Apple,0,1,Apple Chief Executive Steve Jobs signaled the company 's broader ambitions in January when he dropped `` Computer '' from its name .
UAD-A-0145,0.6313305752,0,0.2035496979,0,0,0,0.7675389473,0.7964503021,0,0,0,0.0425101204,0,0,0,0,0,0,Steve Jobs,2,4,Apple,0,1,Apple chief Steve Jobs said Tuesday that Britain would be the first European country to get its much vaunted iPhone and they would be launched on November 9 .
UAD-A-0146,0.9774650065,0,0.085426145,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Steve Jobs,23,25,Apple,0,1,"Apple Computer Inc. shares rose $ 1.95 , or 2.3 percent , to $ 87.43 ahead of a keynote speech by Chief Executive Steve Jobs ."
UAD-A-0148,0.8783419018,0,0.1246128482,0,0,0,0.9469760658,0.9469760658,0,0,0,0,0,0,0,0,0,0,Steve Jobs,4,6,Apple,0,1,Apple Inc. chief executive Steve Jobs said asking users to activate iPhones themselves should not cause a problem .
UAD-A-0149,0.6952144779,0,0.2085577947,0,0,0,0.8343010876,0.8343010876,0,0,0,0,0,0,0.0428588822,0,0,0,Steve Jobs,27,29,Apple Inc.,0,2,"Apple Inc. has sold four million iPhones since the cellphone , which includes Internet access , videos and music , was launched in June , chief executive Steve Jobs said Tuesday ."
UAD-A-0150,0.9643330061,0,0.1444564266,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Steve Jobs,6,8,Apple,0,1,"Apple Inc. 's chief executive , Steve Jobs , revealed in his keynote speech that Skyhook helps power a new location-awareness feature that 's available on the iPhone and iPod Touch ."
UAD-A-0151,0.6029838292,0,0.3803776459,0,0,0,0.6996383559,0.7695914601,0,0,0,0,0,0,0,0,0,0,Steve Jobs,24,26,Apple,22,23,"Apple’s board of directors decided NeXTSTEP was a better choice and purchased NeXT in 1996 for $ 429 million , bringing back Apple co-founder Steve Jobs ."
UAD-A-0152,0.7500443375,0,0.1332895164,0,0,0,0.8477515874,0.8909630956,0,0.050727431,0,0,0,0,0,0,0,0,Steve Jobs,14,16,Apple,0,1,Apple 's board of directors on Wednesday vouched for the integrity of chief executive Steve Jobs as an embattled former employee implicated Jobs in a stock- option scandal .
UAD-A-0153,0.5880971511,0,0.2406351969,0,0,0,0.7138622084,0.7593648031,0,0,0,0,0,0,0,0,0,0,Steve Jobs,19,21,Apple,0,1,Apple 's share price was pummeled on Wall Street on Wednesday after the company said its iconic chief executive Steve Jobs will not appear at the Macworld Expo next month .
UAD-A-0154,0.7724841878,0,0.1494851623,0,0,0,0.7880824442,0.9233343516,0,0,0,0,0,0,0,0,0,0,Steve Jobs,2,4,Apple,0,1,Apple 's Steve Jobs has become famous for making technology more user-friendly .
UAD-A-0155,0.4621760253,0,0,0.0043344292,0,0,0.0043344292,0.0043344292,0.0043344292,0.0043344292,0,0.0043344292,0,0.0541214311,0,0,0.6388169151,0.3027272246,Dorothy,23,24,New York,20,22,"A pupil at the Yehudi Menuhin School under Yehudi Menuhin himself , Kennedy later studied at the Juilliard School in New York under Dorothy DeLay ."
UAD-A-0156,0.8114014579,0,0,0,0,0,0.0402568371,0.0402568371,0,0,0,0,0,0,0,0,0.0957626411,0.9042373589,Jim,23,24,New York,5,7,"AP writers Malcolm Ritter in New York , Seth Borenstein in Washington , Rasha Madkour in Houston , Kelli Kennedy in Miami and Jim Ellis in Cape Canaveral contributed to this report ."
UAD-A-0157,0.5714370252,0,0,0.0364790766,0,0,0.1445639931,0.1445639931,0,0,0,0,0,0,0,0,0.0601533606,0.7588035697,Amr Moussa,3,5,Cairo,25,26,Arab League chief Amr Moussa has failed so far in convincing the two Lebanese rival blocs to accept an Arab plan which was endorsed in Cairo on Jan. 6 .
UAD-A-0158,0.3711195075,0,0,0.206423549,0,0,0,0,0,0,0,0,0,0,0.1070335639,0,0.1773238424,0.5832970125,Queen Elizabeth,4,6,London,27,28,"A rare portrait of Queen Elizabeth I of England sold at auction for over 2.5 million pounds ( 3.5 million euros , 5.1 million dollars ) in London Thursday , auction house Sotheby 's said ."
UAD-A-0160,0.8220550985,0,0,0.0426527822,0,0,0.9204187176,0.9204187176,0,0,0,0,0,0,0.0426527822,0,0,0.0795812824,Anne Lauvergeon,38,40,Areva,36,37,"Areva Newport News is a key step in our dual strategy to increase domestic content in the new nuclear power plants we build and to produce in the local currency , `` the chief executive of Areva , Anne Lauvergeon , said in the statement ."
UAD-A-0162,0.8913875543,0,0.0001097449,0.9998902551,0,0,0,0,0,0.0477770891,0,0,0,0.0818955058,0,0,0.1174584845,0,Arlene Alda,0,2,New York City,12,15,"Arlene Alda ( born Arlene Weiss on December 7 , 1933 in New York City ) is an American photographer , clarinettist and writer of children 's books ."
UAD-A-0163,0.8299691859,0.0389475794,0,0.0389475794,0,0,0.5760871124,1,0,0,0,0,0,0,0.0389475794,0,0,0,Arlen Specter,0,2,Senate Judiciary Committee,10,13,"Arlen Specter , R-Pa. , the ranking Republican on the Senate Judiciary Committee and an outspoken critic of Gonzales , flatly rejected the call for a special counsel by four Democratic colleagues ."
UAD-A-0164,0.9269638355,0,0,0.993540659,0,0,0,0,0,0,0,0,0.0807401894,0,0,0,0.0746230575,0.006459341,Armando de Armas Romero,0,4,"Havana , Cuba",10,13,"Armando de Armas Romero ( November 27 , 1914 in Havana , Cuba – May 25 , 1981 in Havana , Cuba ) was a Cuban painter ."
UAD-A-0165,0.4753252583,0,0,0,0,0,0.3334596009,0.3865193323,0,0,0,0,0,0,0,0,0.0743134239,0.6134806677,Arnold Schwarzenegger,0,2,Golden State,5,7,"Arnold Schwarzenegger has extolled the Golden State as `` the cutting-edge state ... a model not just for 21st-century American society but the world. '' Yet California 's once envied water-delivery systems , roadways , airports and schools are in serious disrepair ."
UAD-A-0166,0.2385558735,0,0.0026044388,0.1340610592,0,0,0.3374132159,0.4605873554,0,0.0026044388,0,0.0026044388,0,0,0,0.0434446605,0.2408294579,0.2837756729,Arnold Schwarzenegger,0,2,California,13,14,Arnold Schwarzenegger signed two anti-trafficking bills _ one making trafficking a felony in California and another calling for the creation of a broad anti-trafficking task force .
UAD-A-0167,0.4396882507,0,0,0.0204476523,0,0,0.2430765205,0.3246073393,0,0,0,0,0,0,0,0,0.1128528183,0.622528932,Arnold Schwarzenegger,0,2,California,8,9,Arnold Schwarzenegger 's plan to expand coverage in California -- and to competing proposals from Democrats in the state .
UAD-A-0168,0.4851206204,0,0,0.0723770093,0,0,0.1810780662,0.2500878919,0,0,0,0,0,0,0,0,0,0.6775350988,Arnold Schwarzenegger,0,2,California,5,6,Arnold Schwarzenegger to declare September California Wine Month .
UAD-A-0169,0.7033678054,0,0,0.1249578897,0,0,0,0,0,0,0,0,0,0,0,0,0.0968768608,0.840106151,Arthur Ashe,17,19,Richmond,14,15,"Arthur Ashe Monument The Artist-Proactive Origin of This Project : Sculptor Paul DiPasquale of Richmond , met Arthur Ashe in 1992 ."
UAD-A-0170,0.9774245014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0600121237,0,Arthur Dewey Struble,0,3,Portland,29,30,"Arthur Dewey Struble ( June 28 , 1894 – May 1 , 1983 ) was a U.S. admiral who served in World War II. Biography Struble was born in Portland , Oregon ."
UAD-A-0174,0.8762693138,0,0,0.0041101942,0,0,0.0041101942,0.0610084499,0,0.0041101942,0,0,0,0.0041101942,0,0,0,0.9389915501,Jim,6,7,New York,13,15,"As a Phillie , Triandos caught Jim Bunning 's perfect game against the New York Mets on June 21 , 1964 ."
UAD-A-0176,0.6062466042,0,0,0,0,0.0001511533,0.7636180298,0.796688368,0,0,0,0,0,0,0,0,0.1370810603,0.1462995771,George Yeo,38,40,Singapore,34,35,"ASEAN ministers meeting at the UN headquarters in New York `` expressed their revulsion to Myanmar Foreign Minister Nyan Win over reports that the demonstrations are being suppressed by violent force , `` said Singapore 's Foreign Minister George Yeo ."
UAD-A-0177,0.2913218126,0,0.1142615342,0.0455018606,0.1142615342,0,0.4949560659,0.4949560659,0.0455018606,0,0,0,0.0455018606,0.0455018606,0.0455018606,0,0.322858191,0.2349035565,Mustafa Kemal,18,20,Turkey,27,28,"A secular opposition party boycotted the event , and small numbers of protesters outside parliament waved posters showing Mustafa Kemal Ataturk , the general who put modern Turkey on the secular path in the early 20th century ."
UAD-A-0179,0.3018883806,0,0,0.0770715962,0,0,0.1919088282,0.1919088282,0,0,0,0,0,0,0.0659644456,0,0.4935531627,0.3725026434,Queen Elizabeth,25,27,London,34,35,"A shouting protester interrupted a service to mark the 200th anniversary of Britain 's abolition of the slave trade , attended by the Britain 's Queen Elizabeth II and Prime Minister Tony Blair in London 's Westminster Abbey ."
UAD-A-0180,0.9473959862,0,0,0,0,0,0.9033109495,1,0,0,0,0,0,0,0,0,0,0,Asif Ali Zardari,0,3,Pakistan Peoples Party,8,11,"Asif Ali Zardari , the chairman of the Pakistan Peoples Party , and Nawaz Sharif , the leader of the Pakistan Muslim League-N , and their aides tried to put a positive gloss over their two days of negotiations ."
UAD-A-0181,0.3427618713,0,0,0,0,0,0.0460247043,0.0460247043,0,0,0,0,0,0,0.2028098026,0,0.1983177734,0.5528477196,Benazir Bhutto,13,15,Karachi,34,35,"Asif Ali Zardari , the widower and political successor of slain ex-Prime Minister Benazir Bhutto whose party leads the new government , met late Wednesday with leaders of the MQM at their headquarters in Karachi ."
UAD-A-0182,0.6881206239,0,0.1994528834,0.0440585813,0,0,0.8389527281,0.8389527281,0,0,0,0,0,0,0.0440585813,0,0,0.0056529699,Steve Jobs,28,30,Apple,25,26,"As in the past , the possibility is likely to be the subject of rumors leading up to the Macworld convention in January , where Apple Chief Executive Steve Jobs traditionally unveils products ."
UAD-A-0183,0.3758518474,0,0.0026290445,0.1440451678,0.0048426332,0,0,0.0048426332,0,0.0074716776,0,0.0026290445,0,0.0048426332,0,0,0.4871861321,0.4592505373,Maggie Cheung,28,30,Hong Kong,24,26,"Asked whom they wanted to look like , `` Cinderella '' contestants rattled off only Asian names : Li Jiaxin , a former Miss Hong Kong ; actress Maggie Cheung ; and Kim Hee-sun , a South Korean soap opera star ."
UAD-A-0184,0.2431054264,0.0734089399,0,0.4257776448,0,0,0.0844913455,0.0844913455,0,0,0,0.0844913455,0,0,0,0,0.2074050544,0.2892122841,Bernardo Bertolucci,31,33,Italian,18,19,"Ask him what international filmmakers he admires and the list goes on and on , starting with the Italian greats , like Roberto Rossellini , Federico Fellini , Michelangelo Antonioni , Bernardo Bertolucci and Marco Bellocchio ."
UAD-A-0185,0.6779018649,0,0,0,0,0,0.1260932072,0.8545911404,0,0,0,0,0,0,0,0,0,0.1454088596,Chris Blackwell,4,6,Island Records,27,29,"As noted before , Chris Blackwell ( who had sold Island to Polygram some years before , but retained an active role running the label ) left Island Records ."
UAD-A-0186,0.8445974383,0,0,0.0487161902,0,0,0.1994382947,0.9981453669,0,0,0.0678359106,0,0,0,0,0,0,0.0018546331,Rozz Williams,7,9,Christian Death,13,15,"As part of the casting process , Rozz Williams of gothic rock band Christian Death auditioned for the part of Pennywise , going so far as to arrive at the audition in a costume he made himself ."
UAD-A-0187,0.4868642016,0,0,0.0983825399,0,0,0,0.0840600593,0,0,0,0,0,0,0,0,0.1161513551,0.7014060456,Dina Lohan,31,33,New York,11,13,"A spokeswoman for Radio City respond to an inquiry from the New York Post and stated that after searching high and low for it , there was no result that stated Dina Lohan , or Donata Sullivan ( her maiden name ) , ever being a Rockette ."
UAD-A-0188,0.518935778,0,0.0544037525,0,0,0,0.7308719429,0.7308719429,0,0,0,0,0,0,0.0717568803,0.068700636,0.0717568803,0.0742667883,Donald Tsang,9,11,Hong Kong,6,8,A spokeswoman from the office of Hong Kong leader Donald Tsang said a letter has been sent to Ching Cheong 's wife informing her that he will be moved to the southern province of Guangdong bordering Hong Kong .
UAD-A-0189,0.6203604644,0,0,0,0,0,0.1787457766,0.825132231,0,0,0,0,0,0,0,0,0,0.174867769,Alberto Aquilani,28,30,Roma,1,2,"AS Roma , which is showing signs it could improve on its second- place finish last season , won 2-0 at Palermo with goals from Philippe Mexes and Alberto Aquilani ."
